grid_cell,X_ELEMENT_,X_Axis_0_,X_Axis_1_,X_ENDC_CWE_,X_ENDC_RICHNESS_,Total_Specimens,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,geometry
855,'-97500:-142500',-97500,-142500,0.010252905,2,2,14.454291343688965,22.02899932861328,7.9748334884643555,502,92,2,86.99482727050781,260,8,15,255,17.631582260131836,52.688209533691406,578.310302734375,33.91600036621094,0.4519999921321869,33.4640007019043,8.553333282470703,21.309165954589844,"list(c(-121.177827257175, -121.008619735803, -121.008619735803, -121.177827257175, -121.177827257175, 36.6618084920853, 36.6618084920853, 36.7969436272204, 36.7969436272204, 36.6618084920853))"
856,'-82500:-142500',-82500,-142500,0.032298981,12,30,14.114666938781738,22.402999877929688,7.330999851226807,624,117,2,87.9886245727539,321,8,18,321,17.333833694458008,50.789161682128906,625.2017822265625,34.27899932861328,0.15000000596046448,34.128997802734375,7.792999744415283,21.71649932861328,"list(c(-121.009650671235, -120.840443149862, -120.840443149862, -121.009650671235, -121.009650671235, 36.6632449607102, 36.6632449607102, 36.7983800958453, 36.7983800958453, 36.6632449607102))"
857,'-67500:-142500',-67500,-142500,0.030523344,18,80,15.81320858001709,24.241167068481445,8.180500030517578,348,63,1,84.95988464355469,179,5,13,178,17.970582962036133,50.37163543701172,662.64739990234375,36.27399826049805,0.5979999899864197,35.67599868774414,9.200166702270508,23.874666213989258,"list(c(-120.84146826348, -120.672260742107, -120.672260742107, -120.84146826348, -120.84146826348, 36.6644420380726, 36.6644420380726, 36.7995771732078, 36.7995771732078, 36.6644420380726))"
858,'-52500:-142500',-52500,-142500,0.074662462,8,48,16.22512435913086,23.303667068481445,8.743999481201172,195,37,1,81.12647247314453,101,3,9,99,15.712583541870117,49.88438415527344,600.72503662109375,33.196998596191406,1.6990000009536743,31.49799919128418,10.39900016784668,23.140499114990234,"list(c(-120.673281092122, -120.50407357075, -120.50407357075, -120.673281092122, -120.673281092122, 36.6653997131692, 36.6653997131692, 36.8005348483043, 36.8005348483043, 36.6653997131692))"
859,'-37500:-142500',-37500,-142500,0.115504557,25,105,16.581459045410156,23.990665435791016,8.688166618347168,192,36,0,81.00501251220703,100,2,2,97,15.75391674041748,48.4825439453125,633.75860595703125,34.189998626708984,1.696000099182129,32.49399948120117,10.449832916259766,23.990665435791016,"list(c(-120.505090215554, -120.335882694181, -120.335882694181, -120.505090215554, -120.505090215554, 36.6661179771958, 36.6661179771958, 36.8012531123309, 36.8012531123309, 36.6661179771958))"
860,'-22500:-142500',-22500,-142500,0.019275224,15,87,16.62212562561035,24.542999267578125,8.495166778564453,193,36,0,81.62590026855469,102,2,2,97,15.164583206176758,46.170143127441406,661.54254150390625,35.03799819946289,2.193000078201294,32.84499740600586,10.263500213623047,24.542999267578125,"list(c(-120.336896692306, -120.167689170934, -120.167689170934, -120.336896692306, -120.336896692306, 36.666596823549, 36.666596823549, 36.8017319586842, 36.8017319586842, 36.666596823549))"
861,'-7500:-142500',-7500,-142500,0.004771544,2,3,16.378957748413086,24.445499420166016,8.081999778747559,211,39,0,81.10655212402344,112,3,3,104,15.057916641235352,45.474334716796875,672.5809326171875,34.73099899291992,1.6180000305175781,33.112998962402344,10.00333309173584,24.445499420166016,"list(c(-120.168701581012, -119.999494059639, -119.999494059639, -120.168701581012, -120.168701581012, 36.6668362478264, 36.6668362478264, 36.8019713829615, 36.8019713829615, 36.6668362478264))"
862,'7500:-142500',7500,-142500,0.017625,2,7,16.85675048828125,25.361499786376953,8.309499740600586,242,45,0,85.27367401123047,135,3,3,121,14.706832885742188,43.895751953125,702.388671875,35.63999938964844,2.135999917984009,33.503997802734375,10.2214994430542,25.361499786376953,"list(c(-120.000505940361, -119.831298418988, -119.831298418988, -120.000505940361, -120.000505940361, 36.6668362478264, 36.6668362478264, 36.8019713829615, 36.8019713829615, 36.6668362478264))"
863,'22500:-142500',22500,-142500,0.013092943,39,138,17.580917358398438,26.575166702270508,8.769000053405762,280,54,0,86.17377471923828,159,4,4,140,14.716667175292969,42.78847122192383,734.39227294921875,36.999000549316406,2.6050000190734863,34.39400100708008,10.666000366210938,26.575166702270508,"list(c(-119.832310829066, -119.663103307694, -119.663103307694, -119.832310829066, -119.832310829066, 36.666596823549, 36.666596823549, 36.8017319586842, 36.8017319586842, 36.666596823549))"
864,'37500:-142500',37500,-142500,0.036887744,30,95,17.219375610351562,26.107666015625,8.510333061218262,322,62,0,86.17082214355469,179,4,4,163,14.658583641052246,42.90400695800781,724.84686279296875,36.43600082397461,2.2699999809265137,34.16600036621094,10.406499862670898,26.107666015625,"list(c(-119.664117305819, -119.494909784446, -119.494909784446, -119.664117305819, -119.664117305819, 36.6661179771958, 36.6661179771958, 36.8012531123309, 36.8012531123309, 36.6661179771958))"
865,'52500:-142500',52500,-142500,0.013192904,36,99,17.643959045410156,26.744998931884766,8.975500106811523,407,78,0,85.940185546875,221,5,5,207,14.536417007446289,42.56263732910156,736.977294921875,37.06399917602539,2.9110000133514404,34.15299987792969,10.576000213623047,26.744998931884766,"list(c(-119.49592642925, -119.326718907878, -119.326718907878, -119.49592642925, -119.49592642925, 36.6653997131692, 36.6653997131692, 36.8005348483043, 36.8005348483043, 36.6653997131692))"
866,'67500:-142500',67500,-142500,0.065542551,26,56,16.69270896911621,26.01166534423828,8.390999794006348,617,121,1,87.07118225097656,331,7,17,317,14.638916015625,43.21834182739258,733.12640380859375,36.099998474121094,2.2279999256134033,33.87199783325195,9.578332901000977,25.8435001373291,"list(c(-119.327739257893, -119.15853173652, -119.15853173652, -119.327739257893, -119.327739257893, 36.6644420380726, 36.6644420380726, 36.7995771732078, 36.7995771732078, 36.6644420380726))"
867,'82500:-142500',82500,-142500,0.015161074,31,115,13.583916664123535,22.53583335876465,6.260166645050049,747,141,2,85.207977294921875,394,12,24,371,14.073833465576172,44.20867919921875,676.625,32.0629997253418,0.2280000001192093,31.834999084472656,6.830833435058594,22.0401668548584,"list(c(-119.159556850138, -118.990349328765, -118.990349328765, -119.159556850138, -119.159556850138, 36.6632449607102, 36.6632449607102, 36.7983800958453, 36.7983800958453, 36.6632449607102))"
868,'97500:-142500',97500,-142500,0.017036947,77,376,6.455749988555908,15.230833053588867,-0.5566665530204773,875,169,5,82.66226959228516,445,21,39,440,12.871166229248047,41.84928512573242,654.31787109375,24.413000106811523,-6.3429999351501465,30.756000518798828,-0.3443332612514496,14.459333419799805,"list(c(-118.991380264197, -118.822172742825, -118.822172742825, -118.991380264197, -118.991380264197, 36.6618084920853, 36.6618084920853, 36.7969436272204, 36.7969436272204, 36.6618084920853))"
869,'112500:-142500',112500,-142500,0.024943849,19,38,3.863166570663452,12.502833366394043,-2.748500108718872,697,131,9,75.697021484375,344,32,49,332,12.89799976348877,42.705780029296875,637.865478515625,21.58300018310547,-8.619000434875488,30.20199966430664,-2.7174999713897705,11.697500228881836,"list(c(-118.823210558063, -118.654003036691, -118.654003036691, -118.823210558063, -118.823210558063, 36.6601326454007, 36.6601326454007, 36.7952677805358, 36.7952677805358, 36.6601326454007))"
870,'127500:-142500',127500,-142500,0.00710773,8,23,2.4304168224334717,11.269000053405762,-4.333000183105469,669,120,12,69.44416046142578,317,45,61,304,12.866167068481445,42.33127212524414,651.73651123046875,20.158000946044922,-10.236000061035156,30.394001007080078,-4.236166477203369,10.397666931152344,"list(c(-118.655048789468, -118.485841268095, -118.485841268095, -118.655048789468, -118.655048789468, 36.6582174360566, 36.6582174360566, 36.7933525711918, 36.7933525711918, 36.6582174360566))"
871,'142500:-142500',142500,-142500,0.015114605,27,146,-0.955833375453949,8.230666160583496,-7.733500003814697,791,128,17,61.94892501831055,349,70,91,340,12.039666175842285,40.1348991394043,663.128173828125,16.77899932861328,-13.218999862670898,29.99799919128418,-7.422666549682617,3.1015000343322754,"list(c(-118.486896015844, -118.317688494472, -118.317688494472, -118.486896015844, -118.486896015844, 36.6560628816505, 36.6560628816505, 36.7911980167856, 36.7911980167856, 36.6560628816505))"
872,'157500:-142500',157500,-142500,0.00551641,5,11,13.030375480651855,23.09583282470703,3.738499879837036,240,44,5,69.8379898071289,119,18,18,119,16.14525032043457,43.14373779296875,796.7803955078125,33.643001556396484,-3.7790000438690186,37.422000885009766,3.738499879837036,23.09583282470703,"list(c(-118.318753294286, -118.149545772913, -118.149545772913, -118.318753294286, -118.318753294286, 36.6536690019748, 36.6536690019748, 36.78880413711, 36.78880413711, 36.6536690019748))"
873,'172500:-142500',172500,-142500,0.030390922,10,53,13.635000228881836,23.792165756225586,4.293666839599609,189,34,5,62.98308181762695,90,19,20,90,16.45199966430664,43.3460693359375,801.53631591796875,34.29999923706055,-3.6549999713897705,37.95499801635742,5.826999664306641,21.156999588012695,"list(c(-118.150621681506, -117.981414160133, -117.981414160133, -118.150621681506, -118.150621681506, 36.6510358190165, 36.6510358190165, 36.7861709541517, 36.7861709541517, 36.6510358190165))"
874,'187500:-142500',187500,-142500,0.047304216,48,819,14.210624694824219,24.680500030517578,4.314499855041504,173,30,5,58.11296463012695,80,19,21,80,14.693916320800781,39.35483932495117,832.394775390625,34.597999572753906,-2.739000082015991,37.336997985839844,4.314499855041504,22.110000610351562,"list(c(-117.9825022338, -117.813294712427, -117.813294712427, -117.9825022338, -117.9825022338, 36.6481633569544, 36.6481633569544, 36.7832984920895, 36.7832984920895, 36.6481633569544))"
875,'202500:-142500',202500,-142500,0.04,1,2,20.351125717163086,31.7276668548584,9.330499649047852,99,18,2,61.00297164916992,49,10,11,47,16.813749313354492,40.250282287597656,916.55340576171875,42.39899826049805,0.6259999871253967,41.77299880981445,11.781499862670898,24.579999923706055,"list(c(-117.814396007004, -117.645188485631, -117.645188485631, -117.814396007004, -117.814396007004, 36.6450516421581, 36.6450516421581, 36.7801867772932, 36.7801867772932, 36.6450516421581))"
876,'217500:-142500',217500,-142500,0.022932904,14,102,14.164750099182129,24.61716651916504,4.293833255767822,133,21,4,42.559959411621094,54,17,26,52,15.704333305358887,40.98101043701172,832.76910400390625,34.95399856567383,-3.367000102996826,38.32099914550781,6.137666702270508,17.588333129882812,"list(c(-117.646304056454, -117.477096535082, -117.477096535082, -117.646304056454, -117.646304056454, 36.6417007031857, 36.6417007031857, 36.7768358383208, 36.7768358383208, 36.6417007031857))"
877,'232500:-142500',232500,-142500,0.005103631,2,2,14.689416885375977,24.925832748413086,5.194666862487793,128,20,4,40.589351654052734,51,17,26,49,15.098999977111816,40.85006332397461,809.796142578125,35.06999969482422,-1.8919999599456787,36.961997985839844,6.818333148956299,17.93549919128418,"list(c(-117.478227436951, -117.309019915579, -117.309019915579, -117.478227436951, -117.478227436951, 36.6381105707818, 36.6381105707818, 36.7732457059169, 36.7732457059169, 36.6381105707818))"
878,'262500:-142500',262500,-142500,0.045276512,30,174,20.805583953857422,31.84083366394043,10.349666595458984,77,13,2,46.8688850402832,34,8,15,32,15.965999603271484,40.048160552978516,879.95062255859375,41.915000915527344,2.0480000972747803,39.867000579833984,12.451833724975586,24.72883415222168,"list(c(-117.142124407352, -116.97291688598, -116.97291688598, -117.142124407352, -117.142124407352, 36.6302128595758, 36.6302128595758, 36.7653479947109, 36.7653479947109, 36.6302128595758))"
879,'277500:-142500',277500,-142500,0.070458091,31,96,15.1066255569458,25.250333786010742,5.929166793823242,133,19,4,38.0817756652832,49,18,32,48,16.0084171295166,42.69708251953125,798.11346435546875,35.86899948120117,-1.6239999532699585,37.49300003051758,7.286499977111816,18.023334503173828,"list(c(-116.974100103807, -116.804892582435, -116.804892582435, -116.974100103807, -116.974100103807, 36.6259053531735, 36.6259053531735, 36.7610404883086, 36.7610404883086, 36.6259053531735))"
880,'-172500:-157500',-172500,-157500,0.042022508,46,288,12.78862190246582,14.823076248168945,10.73525619506836,815,161,3,90.32142639160156,430,13,19,429,8.754807472229004,65.63581085205078,167.30320739746094,19.507692337036133,6.169230937957764,13.338460922241211,11.035897254943848,14.369871139526367,"list(c(-122.015161869938, -121.845954348566, -121.845954348566, -122.015161869938, -122.015161869938, 36.5161008972244, 36.5161008972244, 36.6512360323595, 36.6512360323595, 36.5161008972244))"
881,'-157500:-157500',-157500,-157500,0.021968918,18,47,13.474957466125488,16.496599197387695,10.344388008117676,657,130,2,90.97846221923828,348,9,15,348,11.068963050842285,60.37504196166992,251.27041625976562,22.815305709838867,4.481632709503174,18.33367347717285,10.344388008117676,15.939796447753906,"list(c(-121.847327777671, -121.678120256299, -121.678120256299, -121.847327777671, -121.847327777671, 36.5187295494174, 36.5187295494174, 36.6538646845525, 36.6538646845525, 36.5187295494174))"
882,'-142500:-157500',-142500,-157500,0.008293465,14,170,14.227375030517578,17.581832885742188,10.530500411987305,402,75,1,88.87217712402344,208,6,10,208,12.155083656311035,59.557464599609375,287.8382873535156,24.43600082397461,4.0269999504089355,20.409000396728516,11.312333106994629,17.071332931518555,"list(c(-121.679482635512, -121.510275114139, -121.510275114139, -121.679482635512, -121.679482635512, 36.5211193095697, 36.5211193095697, 36.6562544447049, 36.6562544447049, 36.5211193095697))"
883,'-112500:-157500',-112500,-157500,0.017563685,28,70,13.397749900817871,20.10449981689453,7.859000205993652,605,113,2,88.50080108642578,315,8,16,310,15.785333633422852,53.33784103393555,503.34796142578125,30.656999588012695,1.062000036239624,29.594999313354492,8.283499717712402,19.265666961669922,"list(c(-121.343763406359, -121.174555884987, -121.174555884987, -121.343763406359, -121.343763406359, 36.5251820687185, 36.5251820687185, 36.6603172038537, 36.6603172038537, 36.5251820687185))"
884,'-97500:-157500',-97500,-157500,0.02585616,84,174,14.140583038330078,21.448999404907227,7.924333572387695,499,91,2,87.22222137451172,260,8,15,254,17.412166595458984,53.16529846191406,555.89666748046875,33.17300033569336,0.421999990940094,32.750999450683594,8.505167007446289,20.7271671295166,"list(c(-121.175891422688, -121.006683901315, -121.006683901315, -121.175891422688, -121.175891422688, 36.5268550306387, 36.5268550306387, 36.6619901657738, 36.6619901657738, 36.5268550306387))"
885,'-82500:-157500',-82500,-157500,0.031130091,11,17,14.745291709899902,22.786333084106445,7.861666679382324,440,81,1,86.483154296875,227,6,15,226,17.936250686645508,51.71183395385742,614.45404052734375,34.9640007019043,0.27900001406669617,34.685001373291016,8.56149959564209,22.198833465576172,"list(c(-121.00801259569, -120.838805074317, -120.838805074317, -121.00801259569, -121.00801259569, 36.5282890263683, 36.5282890263683, 36.6634241615034, 36.6634241615034, 36.5282890263683))"
886,'-67500:-157500',-67500,-157500,0.044630492,26,58,15.991250038146973,24.342334747314453,8.41249942779541,315,57,1,84.4707260131836,162,5,13,162,18.729665756225586,51.53157424926758,657.09173583984375,36.71200180053711,0.3659999966621399,36.34600067138672,9.437665939331055,23.979167938232422,"list(c(-120.840127977748, -120.670920456376, -120.670920456376, -120.840127977748, -120.840127977748, 36.5294840428154, 36.5294840428154, 36.6646191779505, 36.6646191779505, 36.5294840428154))"
